Combo_ID,Blocks_Count,Feature_Count,Combo_Name,Bets_Count,Win_Pct,ROI
108,3,9,Elo戰力 + R5_節奏 + 傷病_PIE,711,55.13,4.75
223,3,8,R10_節奏 + R5_節奏 + 傷病_NetRating,497,55.13,4.75
1726,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,546,55.13,4.74
1652,7,23,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,644,55.12,4.74
1040,6,23,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R5_節奏 + 傷病_NetRating,566,55.12,4.73
681,5,19,Elo戰力 + R5_攻防 + R10_四因子 + 傷病_NetRating + 傷病_PIE,646,55.11,4.71
1191,6,21,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,626,55.11,4.71
1587,7,24,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,626,55.11,4.71
1743,7,24,R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,597,55.11,4.71
888,5,14,R40_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,608,55.1,4.69
967,5,15,R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,559,55.1,4.69
1482,6,19,R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,559,55.1,4.69
610,5,19,Elo戰力 + R40_攻防 + R20_四因子 + 傷病_NetRating + 傷病_PIE,688,55.09,4.67
1813,7,25,R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,550,55.09,4.67
1056,6,23,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_PIE,639,55.09,4.66
1679,7,26,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,639,55.09,4.66
1417,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,590,55.08,4.66
574,5,21,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + 傷病_PIE,630,55.08,4.65
1571,7,27,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,650,55.08,4.65
539,4,14,R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,483,55.07,4.64
878,5,18,R40_攻防 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,621,55.07,4.64
1017,5,17,R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,601,55.07,4.64
826,5,16,R40_攻防 + R5_攻防 + R5_節奏 + 傷病_NetRating + 傷病_PIE,612,55.07,4.62
350,4,11,Elo戰力 + R5_節奏 + 傷病_NetRating + 傷病_PIE,663,55.05,4.6
740,5,17,Elo戰力 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,663,55.05,4.6
1058,6,24,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R40_攻防差值 + 傷病_PIE,643,55.05,4.6
1218,6,18,Elo戰力 + R5_攻防 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,643,55.05,4.6
1687,7,22,Elo戰力 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,643,55.05,4.6
1238,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,674,55.04,4.58
1377,6,21,R40_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,565,55.04,4.58
276,4,17,Elo戰力 + R5_攻防 + R10_四因子 + R10_節奏,556,55.04,4.57
1245,6,19,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,656,55.03,4.56
1549,7,21,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,647,55.02,4.54
1570,7,28,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_PIE,647,55.02,4.54
246,4,17,Elo戰力 + R40_攻防 + R20_四因子 + 傷病_PIE,658,55.02,4.53
862,5,19,R40_攻防 + R20_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,609,55.01,4.52
1729,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,609,55.01,4.52
1161,6,25,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_PIE,649,55.01,4.51
1520,7,26,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,640,55.0,4.5
1799,7,23,R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,580,55.0,4.5
998,5,17,R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,531,54.99,4.48
1673,7,25,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,611,54.99,4.48
1728,7,24,R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,571,54.99,4.48
1803,7,22,R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,551,54.99,4.48
615,5,19,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + 傷病_PIE,662,54.98,4.47
911,5,23,R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_PIE,582,54.98,4.47
372,4,14,R40_攻防 + R5_攻防 + R10_節奏 + 傷病_NetRating,542,54.98,4.46
1140,6,17,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,673,54.98,4.46
1274,6,16,Elo戰力 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,673,54.98,4.46
1757,7,26,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,613,54.98,4.45
1623,7,27,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,573,54.97,4.45
274,4,17,Elo戰力 + R5_攻防 + R20_四因子 + 傷病_PIE,664,54.97,4.44
1283,6,26,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_NetRating,604,54.97,4.44
1798,7,23,R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,544,54.96,4.43
110,3,10,Elo戰力 + R40_攻防差值 + 傷病_PIE,686,54.96,4.42
882,5,19,R40_攻防 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,615,54.96,4.42
1343,6,18,R40_攻防 + R5_攻防 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,615,54.96,4.42
1272,6,15,Elo戰力 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,637,54.95,4.4
1692,7,22,Elo戰力 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,617,54.94,4.39
1427,6,20,R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,557,54.94,4.38
467,4,16,R5_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating,517,54.93,4.37
823,5,16,R40_攻防 + R5_攻防 + R10_節奏 + 傷病_NetRating + 傷病_PIE,608,54.93,4.37
1807,7,19,R5_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,559,54.92,4.35
663,5,19,Elo戰力 + R5_攻防 + R20_四因子 + R5_節奏 + 傷病_PIE,661,54.92,4.34
1354,6,25,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,570,54.91,4.33
1554,7,22,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,632,54.91,4.32
595,5,23,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + 傷病_PIE,683,54.9,4.32
1257,6,19,Elo戰力 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,663,54.9,4.31
1527,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,623,54.9,4.3
538,4,14,R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,521,54.89,4.3
1103,6,22,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,634,54.89,4.29
266,4,14,Elo戰力 + R40_攻防 + R40_攻防差值 + 傷病_PIE,676,54.88,4.28
1131,6,22,Elo戰力 + R40_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,594,54.88,4.28
1636,7,24,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE,625,54.88,4.27
634,5,16,Elo戰力 + R40_攻防 + R20_節奏 + R40_攻防差值 + 傷病_PIE,678,54.87,4.25
1231,6,23,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,596,54.87,4.24
1764,7,26,R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,596,54.87,4.24
21,2,7,Elo戰力 + 傷病_PIE,689,54.86,4.24
1095,6,21,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏,587,54.86,4.22
1812,7,25,R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,587,54.86,4.22
674,5,19,Elo戰力 + R5_攻防 + R10_四因子 + R10_節奏 + 傷病_NetRating,567,54.85,4.22
1359,6,25,R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,567,54.85,4.22
1450,6,21,R5_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,567,54.85,4.22
1533,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,649,54.85,4.22
1641,7,24,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,649,54.85,4.22
980,5,20,R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,516,54.84,4.21
1631,7,28,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,640,54.84,4.2
227,3,8,R10_節奏 + 傷病_NetRating + 傷病_PIE,589,54.84,4.19
702,5,21,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏,589,54.84,4.19
261,4,13,Elo戰力 + R40_攻防 + R10_節奏 + 傷病_PIE,673,54.83,4.18
1686,7,22,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,662,54.83,4.18
1605,7,24,Elo戰力 + R40_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,653,54.82,4.17
66,2,6,傷病_NetRating + 傷病_PIE,622,54.82,4.16
344,4,11,Elo戰力 + R10_節奏 + R5_節奏 + 傷病_PIE,664,54.82,4.16
1723,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,591,54.82,4.16
593,5,24,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值,602,54.82,4.15
1669,7,25,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating,571,54.82,4.15
1446,6,21,R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,582,54.81,4.14
858,5,18,R40_攻防 + R20_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,604,54.8,4.12
723,5,17,Elo戰力 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,657,54.79,4.11
1651,7,24,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE,626,54.79,4.11
1247,6,20,Elo戰力 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,668,54.79,4.1
1578,7,23,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,648,54.78,4.09
1624,7,27,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,648,54.78,4.09
1670,7,25,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,648,54.78,4.09
607,5,19,Elo戰力 + R40_攻防 + R20_四因子 + R5_節奏 + 傷病_PIE,670,54.78,4.07
935,5,18,R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,513,54.78,4.07
987,5,21,R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,577,54.77,4.06
1183,6,21,Elo戰力 + R5_攻防 + R20_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,650,54.77,4.06
1466,6,22,R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,566,54.77,4.06
1053,6,23,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + 傷病_PIE,661,54.77,4.05
1051,6,24,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值,588,54.76,4.05
1714,7,28,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,610,54.75,4.03
1500,7,29,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating + 傷病_PIE,632,54.75,4.02
330,4,16,Elo戰力 + R10_四因子 + R40_攻防差值 + 傷病_PIE,643,54.74,4.01
901,5,22,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating,517,54.74,4.0
490,4,12,R5_攻防 + R5_節奏 + 傷病_NetRating + 傷病_PIE,592,54.73,3.99
522,4,14,R20_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,539,54.73,3.99
1336,6,18,R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,581,54.73,3.99
754,5,18,Elo戰力 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,656,54.73,3.98
1477,6,19,R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,561,54.72,3.98
603,5,19,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + 傷病_NetRating,614,54.72,3.97
1124,6,21,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,636,54.72,3.96
187,3,12,R20_四因子 + R10_節奏 + R5_節奏,446,54.71,3.95
617,5,20,Elo戰力 + R40_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值,552,54.71,3.95
1513,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,658,54.71,3.95
1128,6,22,Elo戰力 + R40_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating,616,54.71,3.94
1618,7,27,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,616,54.71,3.94
1411,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,574,54.7,3.94
1016,5,17,R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,585,54.7,3.93
1637,7,23,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,649,54.7,3.93
1217,6,17,Elo戰力 + R5_攻防 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,640,54.69,3.91
1260,6,19,Elo戰力 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,640,54.69,3.91
1785,7,26,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,565,54.69,3.91
351,4,12,Elo戰力 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,662,54.68,3.9
1394,6,21,R40_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,598,54.68,3.9
1164,6,25,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating + 傷病_PIE,620,54.68,3.89
1398,6,16,R40_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,642,54.67,3.88
1144,6,18,Elo戰力 + R40_攻防 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,653,54.67,3.87
1269,6,20,Elo戰力 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,644,54.66,3.85
1286,6,26,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating,569,54.66,3.85
1523,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,569,54.66,3.85
849,5,18,R40_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,549,54.64,3.83
1043,6,24,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_PIE,646,54.64,3.82
1739,7,24,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,560,54.64,3.82
1106,6,21,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,604,54.64,3.81
1705,7,28,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,626,54.63,3.8
1296,6,22,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating,564,54.61,3.76
583,5,17,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + 傷病_PIE,663,54.6,3.74
1084,6,25,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_PIE,641,54.6,3.74
1621,7,27,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,641,54.6,3.74
807,5,20,R40_攻防 + R5_攻防 + R10_四因子 + 傷病_NetRating + 傷病_PIE,610,54.59,3.72
1216,6,18,Elo戰力 + R5_攻防 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,632,54.59,3.72
1506,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating,588,54.59,3.72
676,5,20,Elo戰力 + R5_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值,557,54.58,3.7
1419,6,25,R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,568,54.58,3.7
71,3,11,Elo戰力 + R40_攻防 + R10_節奏,601,54.58,3.69
536,4,14,R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,590,54.58,3.69
1778,7,23,R40_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,612,54.58,3.69
680,5,20,Elo戰力 + R5_攻防 + R10_四因子 + R40_攻防差值 + 傷病_PIE,645,54.57,3.69
777,5,24,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + 傷病_PIE,581,54.56,3.67
1563,7,28,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating,658,54.56,3.66
1744,7,25,R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,614,54.56,3.66
159,3,14,R5_攻防 + R10_四因子 + 傷病_NetRating,528,54.55,3.64
273,4,17,Elo戰力 + R5_攻防 + R20_四因子 + 傷病_NetRating,572,54.55,3.64
341,4,11,Elo戰力 + R20_節奏 + 傷病_NetRating + 傷病_PIE,638,54.55,3.64
456,4,16,R5_攻防 + R20_四因子 + 傷病_NetRating + 傷病_PIE,605,54.55,3.64
510,4,14,R20_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,506,54.55,3.64
594,5,23,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating,594,54.55,3.64
665,5,20,Elo戰力 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_PIE,660,54.55,3.64
1363,6,25,R40_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,583,54.55,3.64
1401,6,17,R40_攻防 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,605,54.55,3.64
1471,6,23,R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,583,54.55,3.64
125,3,14,R40_攻防 + R20_四因子 + 傷病_NetRating,563,54.53,3.61
313,4,15,Elo戰力 + R20_四因子 + R5_節奏 + 傷病_PIE,662,54.53,3.61
331,4,15,Elo戰力 + R10_四因子 + 傷病_NetRating + 傷病_PIE,673,54.53,3.61
1109,6,22,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_PIE,673,54.53,3.61
1134,6,22,Elo戰力 + R40_攻防 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,662,54.53,3.61
306,4,15,Elo戰力 + R20_四因子 + R20_節奏 + 傷病_PIE,642,54.52,3.58
545,4,14,R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,609,54.52,3.58
731,5,18,Elo戰力 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_PIE,642,54.52,3.58
1077,6,20,Elo戰力 + R40_攻防 + R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_PIE,653,54.52,3.58
455,4,17,R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_PIE,565,54.51,3.58
1023,5,13,R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,576,54.51,3.58
1421,6,25,R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,576,54.51,3.58
1457,6,17,R5_攻防 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,565,54.51,3.58
1581,7,23,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,644,54.5,3.56
1539,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,622,54.5,3.55
1768,7,23,R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,567,54.5,3.54
631,5,15,Elo戰力 + R40_攻防 + R20_節奏 + R5_節奏 + 傷病_NetRating,646,54.49,3.53
1300,6,22,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,602,54.49,3.52
1078,6,19,Elo戰力 + R40_攻防 + R5_攻防 + R5_節奏 + 傷病_NetRating + 傷病_PIE,659,54.48,3.51
1484,6,19,R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,569,54.48,3.51
1639,7,24,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,648,54.48,3.5
1630,7,27,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,637,54.47,3.5
70,3,11,Elo戰力 + R40_攻防 + R20_節奏,604,54.47,3.49
709,5,21,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_NetRating,604,54.47,3.49
1135,6,18,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值,593,54.47,3.49
1107,6,21,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,661,54.46,3.48
394,4,16,R40_攻防 + R20_四因子 + R10_節奏 + 傷病_PIE,584,54.45,3.46
1126,6,21,Elo戰力 + R40_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating,584,54.45,3.46
316,4,15,Elo戰力 + R20_四因子 + 傷病_NetRating + 傷病_PIE,652,54.45,3.45
700,5,15,Elo戰力 + R5_攻防 + R5_節奏 + 傷病_NetRating + 傷病_PIE,652,54.45,3.45
1249,6,20,Elo戰力 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,641,54.45,3.45
1610,7,20,Elo戰力 + R40_攻防 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,663,54.45,3.45
83,3,11,Elo戰力 + R5_攻防 + 傷病_PIE,687,54.44,3.44
1529,7,26,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,619,54.44,3.44
47,2,10,R10_四因子 + R10_節奏,417,54.44,3.43
68,3,15,Elo戰力 + R40_攻防 + R20_四因子,597,54.44,3.43
1155,6,25,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏,586,54.44,3.43
1227,6,24,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating,586,54.44,3.43
1404,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating,496,54.44,3.43
1724,7,24,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,586,54.44,3.43
1242,6,19,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,632,54.43,3.42
1524,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,643,54.43,3.42
966,5,15,R5_攻防 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,599,54.42,3.41
295,4,13,Elo戰力 + R5_攻防 + 傷病_NetRating + 傷病_PIE,667,54.42,3.4
