Combo_ID,Blocks_Count,Feature_Count,Combo_Name,Bets_Count,Win_Pct,ROI
2046,7,23,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,634,55.36,5.19
2570,8,28,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,634,55.36,5.19
2027,7,23,Elo戰力 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,616,55.36,5.18
2790,8,26,Elo戰力 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,625,55.36,5.18
3011,9,33,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,625,55.36,5.18
250,5,17,Elo戰力 + R20_四因子 + R10_節奏 + 傷病_PIE + 傷病_Fantasy,654,55.35,5.17
278,5,17,Elo戰力 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,654,55.35,5.17
1450,6,21,R40_攻防 + R20_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,598,55.35,5.17
2240,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,598,55.35,5.17
3218,9,31,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,598,55.35,5.17
92,5,15,Elo戰力 + R40_攻防 + R20_節奏 + R5_節奏 + 傷病_NetRating,636,55.35,5.16
1796,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_Fantasy,589,55.35,5.16
3101,9,31,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,636,55.35,5.16
2968,8,28,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,580,55.34,5.16
1673,6,18,R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,515,55.34,5.15
2124,7,25,Elo戰力 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,618,55.34,5.15
2157,7,22,Elo戰力 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,627,55.34,5.15
2801,8,22,Elo戰力 + R5_攻防 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,627,55.34,5.15
2557,8,27,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,656,55.34,5.14
2361,7,23,R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,553,55.33,5.14
766,5,16,R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,600,55.33,5.13
1171,6,19,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,638,55.33,5.13
1323,6,22,R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,600,55.33,5.13
2013,7,23,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE + 傷病_Fantasy,638,55.33,5.13
3147,9,28,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,638,55.33,5.13
3213,9,27,R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,600,55.33,5.13
1896,7,24,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,629,55.33,5.12
2072,7,23,Elo戰力 + R5_攻防 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,629,55.33,5.12
1056,6,22,Elo戰力 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,620,55.32,5.11
1815,7,21,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,658,55.32,5.11
2493,7,25,R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,611,55.32,5.11
2708,8,26,Elo戰力 + R40_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,620,55.32,5.11
2913,8,26,R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,611,55.32,5.11
2219,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE,555,55.32,5.1
142,5,19,Elo戰力 + R5_攻防 + R20_四因子 + R5_節奏 + 傷病_Fantasy,584,55.31,5.09
322,5,14,Elo戰力 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,640,55.31,5.09
1957,7,19,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,631,55.31,5.09
2778,8,25,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,631,55.31,5.09
3223,9,29,R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,584,55.31,5.09
3288,10,33,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,593,55.31,5.09
1565,6,20,R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,537,55.31,5.08
2339,7,27,R40_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,622,55.31,5.08
3028,9,33,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,575,55.3,5.08
3029,9,33,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,613,55.3,5.07
3054,9,30,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,613,55.3,5.07
98,5,15,Elo戰力 + R40_攻防 + R20_節奏 + 傷病_NetRating + 傷病_PIE,642,55.3,5.06
681,5,20,R20_四因子 + R10_四因子 + R20_節奏 + 傷病_PIE + 傷病_Fantasy,586,55.29,5.05
3097,9,31,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,624,55.29,5.05
3151,9,28,Elo戰力 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,624,55.29,5.05
2235,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_PIE,568,55.28,5.04
2360,7,23,R40_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,615,55.28,5.04
2047,7,23,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_Fantasy,559,55.28,5.03
3087,9,26,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,644,55.28,5.03
545,5,22,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + 傷病_PIE,550,55.27,5.02
1081,6,21,Elo戰力 + R5_攻防 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,626,55.27,5.02
2930,8,29,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,588,55.27,5.02
3277,10,30,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,626,55.27,5.02
540,5,15,R40_攻防 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,655,55.27,5.01
1082,6,21,Elo戰力 + R5_攻防 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_Fantasy,570,55.26,5.0
1943,7,24,Elo戰力 + R40_攻防 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,646,55.26,5.0
2139,7,21,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,646,55.26,5.0
2699,8,26,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,637,55.26,4.99
2827,8,23,Elo戰力 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,637,55.26,4.99
3235,10,36,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,599,55.26,4.99
2823,8,28,Elo戰力 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,666,55.26,4.98
194,5,15,Elo戰力 + R5_攻防 + R10_節奏 + 傷病_PIE + 傷病_Fantasy,657,55.25,4.98
329,5,13,Elo戰力 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,657,55.25,4.98
1353,6,18,R40_攻防 + R5_攻防 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,581,55.25,4.97
1372,6,19,R40_攻防 + R5_攻防 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,610,55.25,4.97
2743,8,29,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,581,55.25,4.97
1042,6,21,Elo戰力 + R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_Fantasy,572,55.24,4.97
596,5,18,R5_攻防 + R20_四因子 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,601,55.24,4.96
753,5,17,R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,563,55.24,4.96
1124,6,18,Elo戰力 + R5_攻防 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,668,55.24,4.96
1480,6,20,R40_攻防 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,601,55.24,4.96
2829,8,24,Elo戰力 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,639,55.24,4.96
325,5,13,Elo戰力 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,659,55.24,4.95
1766,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,630,55.24,4.95
2595,8,28,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,630,55.24,4.95
535,5,14,R40_攻防 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,621,55.23,4.94
1926,7,23,Elo戰力 + R40_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,621,55.23,4.94
1514,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,507,55.23,4.93
3058,9,30,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,612,55.23,4.93
3138,9,32,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,612,55.23,4.93
910,6,21,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + 傷病_NetRating + 傷病_PIE,661,55.22,4.92
2500,7,21,R20_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,594,55.22,4.92
3183,9,33,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,594,55.22,4.92
1904,7,24,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,623,55.22,4.91
2307,7,26,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,556,55.22,4.91
2638,8,29,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_Fantasy,585,55.21,4.91
536,5,15,R40_攻防 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,614,55.21,4.9
2894,8,27,R40_攻防 + R5_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,614,55.21,4.9
1741,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + 傷病_PIE,634,55.21,4.89
993,6,17,Elo戰力 + R40_攻防 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,663,55.2,4.89
1667,6,23,R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,596,55.2,4.88
1937,7,23,Elo戰力 + R40_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,596,55.2,4.88
2303,7,21,R40_攻防 + R5_攻防 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,625,55.2,4.88
2338,7,26,R40_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,596,55.2,4.88
3280,10,35,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,596,55.2,4.88
984,6,18,Elo戰力 + R40_攻防 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,674,55.19,4.87
1307,6,23,R40_攻防 + R5_攻防 + R20_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,607,55.19,4.86
1474,6,20,R40_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,607,55.19,4.86
2230,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,607,55.19,4.86
2680,8,26,Elo戰力 + R40_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,636,55.19,4.86
704,5,16,R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,511,55.19,4.85
1016,6,25,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_PIE,656,55.18,4.85
1429,6,20,R40_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,627,55.18,4.85
2540,8,32,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,627,55.18,4.85
42,5,23,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + 傷病_PIE,618,55.18,4.84
255,5,17,Elo戰力 + R20_四因子 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,618,55.18,4.84
957,6,21,Elo戰力 + R40_攻防 + R10_四因子 + R10_節奏 + 傷病_PIE + 傷病_Fantasy,647,55.18,4.84
2232,7,25,R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,618,55.18,4.84
2312,7,26,R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE,589,55.18,4.84
1907,7,23,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,638,55.17,4.83
2018,7,23,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,609,55.17,4.83
1535,6,24,R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE,571,55.17,4.82
2632,8,23,Elo戰力 + R40_攻防 + R5_攻防 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,658,55.17,4.82
462,5,19,R40_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE,591,55.16,4.81
973,6,18,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_PIE,649,55.16,4.81
1193,6,19,Elo戰力 + R20_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,620,55.16,4.81
2749,8,30,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,640,55.16,4.8
2965,8,29,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,562,55.16,4.8
83,5,19,Elo戰力 + R40_攻防 + R10_四因子 + 傷病_NetRating + 傷病_PIE,660,55.15,4.79
260,5,17,Elo戰力 + R20_四因子 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,660,55.15,4.79
1270,6,27,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating,573,55.15,4.78
1555,6,20,R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,573,55.15,4.78
2758,8,25,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,573,55.15,4.78
2087,7,19,Elo戰力 + R5_攻防 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,622,55.14,4.77
2789,8,26,Elo戰力 + R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,622,55.14,4.77
1448,6,21,R40_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_PIE + 傷病_Fantasy,613,55.14,4.76
1449,6,20,R40_攻防 + R20_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,584,55.14,4.76
3086,9,26,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,662,55.14,4.76
1058,6,21,Elo戰力 + R5_攻防 + R20_四因子 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,633,55.13,4.76
1767,7,25,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,633,55.13,4.76
2019,7,23,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,633,55.13,4.76
2084,7,20,Elo戰力 + R5_攻防 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,633,55.13,4.76
3298,11,34,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,633,55.13,4.76
887,6,25,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + 傷病_Fantasy,575,55.13,4.75
2717,8,22,Elo戰力 + R40_攻防 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,653,55.13,4.75
1593,6,21,R5_攻防 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,546,55.13,4.74
2526,8,31,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE,624,55.13,4.74
3296,11,38,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,595,55.13,4.74
3037,9,33,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,615,55.12,4.73
3282,10,34,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,586,55.12,4.73
818,6,23,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + 傷病_NetRating + 傷病_PIE,635,55.12,4.72
2108,7,25,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,606,55.12,4.72
3065,9,29,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,635,55.12,4.72
3178,9,32,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,606,55.12,4.72
120,5,15,Elo戰力 + R40_攻防 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,655,55.11,4.72
1737,7,29,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + 傷病_PIE + 傷病_Fantasy,626,55.11,4.71
1951,7,19,Elo戰力 + R40_攻防 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,646,55.11,4.71
2211,7,29,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,577,55.11,4.71
283,5,17,Elo戰力 + R10_四因子 + R10_節奏 + 傷病_NetRating + 傷病_PIE,657,55.1,4.69
928,6,21,Elo戰力 + R40_攻防 + R20_四因子 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,657,55.1,4.69
1604,6,21,R5_攻防 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,539,55.1,4.69
2344,7,22,R40_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,588,55.1,4.69
2442,7,22,R5_攻防 + R20_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,588,55.1,4.69
2546,8,27,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,608,55.1,4.69
2689,8,26,Elo戰力 + R40_攻防 + R20_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,637,55.1,4.69
2970,8,29,R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_Fantasy,539,55.1,4.69
1821,7,21,Elo戰力 + R40_攻防 + R5_攻防 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,677,55.1,4.68
2412,7,26,R5_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,579,55.09,4.68
2602,8,27,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R10_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,648,55.09,4.68
727,5,16,R20_四因子 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,570,55.09,4.67
1359,6,18,R40_攻防 + R5_攻防 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_PIE,570,55.09,4.67
1850,7,27,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R5_節奏 + 傷病_PIE,599,55.09,4.67
2444,7,23,R5_攻防 + R20_四因子 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,570,55.09,4.67
2655,8,30,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating,570,55.09,4.67
2661,8,30,Elo戰力 + R40_攻防 + R20_四因子 + R10_四因子 + R10_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE,619,55.09,4.67
2097,7,25,Elo戰力 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE,610,55.08,4.66
716,5,16,R20_四因子 + R20_節奏 + R5_節奏 + 傷病_NetRating + 傷病_Fantasy,561,55.08,4.65
3257,10,32,Elo戰力 + R40_攻防 + R5_攻防 + R10_四因子 + R20_節奏 + R5_節奏 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,621,55.07,4.64
559,5,22,R5_攻防 + R20_四因子 + R10_四因子 + 傷病_NetRating + 傷病_PIE,592,55.07,4.63
1255,6,26,R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏,523,55.07,4.63
1611,6,21,R5_攻防 + R10_四因子 + R40_攻防差值 + 傷病_NetRating + 傷病_PIE + 傷病_Fantasy,592,55.07,4.63
2759,8,25,Elo戰力 + R5_攻防 + R20_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,641,55.07,4.63
3129,9,31,Elo戰力 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R10_節奏 + R5_節奏 + 傷病_PIE + 傷病_Fantasy,641,55.07,4.63
2519,8,32,Elo戰力 + R40_攻防 + R5_攻防 + R20_四因子 + R10_四因子 + R20_節奏 + R40_攻防差值 + 傷病_PIE,612,55.07,4.62
